"id";"jobs";"firms";"salary";"nums0"
324;"软件工程师";"上海澳华光电内窥镜有限公司";"0.8-1.2万/月";"1"
325;"半导体设备维修维护工程师";"西安欧鹏信息技术有限公司";"3-4.5千/月";"若干"
326;"无责10k急聘策划总监";"陕西处商网络科技有限公司";"4.5-6千/月";"2"
327;"驻场工程师（存储虚拟化方向）";"赛维思科技有限公司";"1-1.5万/月";"2"
328;"网站、网络维护员";"陕西嘉力建设工程有限公司";"3-5千/月";"1"
329;"IT技术支持/Helpdesk（常驻银行）";"北京直信创邺数码科技有限公司";"4-4.5千/月";"1"
330;"运营总监";"西安凯烁电子科技有限公司";"1-1.5万/月";"1"
331;"技术助理";"西安远古信息科技股份有限公司";"4-5千/月";"1"
332;"售后工程师";"北京万户网络技术有限公司";"3-6千/月";"若干"
333;"高级实施工程师";"北京明朝万达科技股份有限公司";"0.7-1万/月";"2"
334;"康宁与彩虹联合招聘：维护工程师";"陕西启业实业集团有限公司";"1-1.5万/月";"2"
335;"城市运营经理";"大连艾思信息技术有限公司";"20-100万/年";"40"
336;"IT管理员";"陕西辉煌物流有限公司";"5-7千/月";"1"
337;"实施管理专员";"海信网络科技公司";"4.5-6千/月";"1"
338;"存储产品经理";"西安奥卡云数据科技有限公司";"1.5-2万/月";"5"
339;"驻场维护工程师";"UT斯达康（中国）股份有限公司";"4-6千/月";"若干"
340;"实施管理专员";"海信网络科技公司";"4.5-6千/月";"1"
341;"存储产品经理";"西安奥卡云数据科技有限公司";"1.5-2万/月";"5"
342;"驻场维护工程师";"UT斯达康（中国）股份有限公司";"4-6千/月";"若干"
343;"计算机维护工程师 4k 双休";"西安荣佳商贸有限公司";"4.5-6千/月";"2"
344;"公共关系";"西安鼎都实业有限公司";"5-7千/月";"2"
345;"网络工程师";"爱讯达科技（深圳）有限公司";"5-8千/月";"若干"
346;"网络维护工程师";"西安北斗星财务管理有限公司";"3-4.5千/月";"5"
347;"互联网在线专员";"盛鼎轩商贸";"3.5-5.5千/月";"3"
348;"项目助理（双休+五险一金）";"万胜商贸";"3-4.5千/月";"3"
349;"电气工程师";"宝能汽车有限公司";"0.7-2万/月";"2"
350;"信息化业务主管";"陕西恒通果汁集团股份有限公司";"4.5-6千/月";"若干"
351;"网络管理员（周末双休+节日福利）";"北京沛合健康科技有限公司西安分公司";"2-4千/月";"1"
352;"软件技术经理";"南京启征信息技术有限公司";"1-1.8万/月";"2"
353;"新媒体运营专员";"陕西绿色医疗科技有限公司";"4-6千/月";"若干"
354;"软件实施工程师（长期出差驻外）";"陕西公众仕达软件科技有限公司";"3-6千/月";"1"
355;"模特演绎经纪人";"北京热度文化传媒有限公司西安分公司";"4.5-6千/月";"2"
356;"IT主管";"安徽阳光信通电子科技有限公司西安分公司";"5-8千/月";"1"
357;"网络维护";"西安莲湖智行医院有限公司";"2-4千/月";"1"
358;"雅居乐-实施工程师（西北区）";"雅居乐雅生活集团雅天网络科技公司";"0.6-1.2万/月";"若干"
359;"机房维护工程师";"上海遐通信息科技有限公司";"3.5-6千/月";"2"
360;"大数据开发工程师";"北京德天博诚科技有限公司";"1-2万/月";"2"
361;"网络维护工程师";"西安赶鸭子商贸有限公司";"3-4.5千/月";"2"
362;"大数据开发工程师";"陕西万盛达信息科技有限公司";"0.8-1.5万/月";"1"
363;"网络工程师";"西安云雀软件有限公司";"4-6千/月";"2"
364;"大数据开发工程师";"上海阅维信息科技有限公司";"1-2万/月";"3"
365;"Java 研发工程师";"上海易谷网络科技股份有限公司";"0.6-1.2万/月";"若干"
366;"市场推广专员";"西安博康电子有限公司";"3-4.5千/月";"1"
367;"项目经理-YF002";"西安图迹信息科技有限公司";"0.8-1.5万/月";"2"
368;"活动策划";"陕西言十企业集团有限公司";"3-3.5千/月";"1"
369;"项目经理";"创业软件股份有限公司";"1-1.5万/月";"2"
370;"机械售后工程师";"江苏桂铭机械有限公司";"3-6千/月";"15"
371;"暖通工程师";"深圳市爱能森科技有限公司";"0.6-1.2万/月";"1"
372;"云计算虚拟化开发工程师";"大唐移动通信设备有限公司西安分公司";"1-1.5万/月";"5"
373;"驻点技术支持工程师-西安-01661";"网宿科技股份有限公司";"4-6千/月";"1"
374;"网络维护工程师";"住化电子材料科技（西安）有限公司";"3-4.5千/月";"1"
375;"Java高级开发工程师";"西安亿阳信通软件科技发展有限公司";"1-1.5万/月";"若干"
376;"Java架构师";"上海师悦信息科技有限公司西安分公司";"1.5-2.5万/月";"2"
377;"全栈开发工程师";"西安思科特软件有限公司";"1-1.5万/月";"1"
378;"大数据开发工程师";"杭州世平信息科技有限公司";"0.8-1.5万/月";"3"
379;"网络管理专员";"西安佳帮手日用品有限公司";"3.5-5千/月";"1"
380;"技术支持/维护工程师";"西安承信网络信息技术有限公司";"3-4.5千/月";"1"
381;"网络工程师（19届校招）";"西安新路网络科技有限公司";"5-8千/月";"2"
382;"研发项目经理";"西安盈通思科软件科技有限公司";"1-1.5万/月";"1"
383;"实施工程师";"湖南建研信息技术股份有限公司";"2.5-5千/月";"3"
384;"(ID67814)知名汽车公司急聘数据挖掘工程师(职位编号：67814)";"上海任仕达人才服务有限公司";"0.8-1.1万/月";"1"
385;"UPS安装和维护工程师";"美图（中国）机电设备有限公司";"4.5-6千/月";"若干"
386;"DevOps Engineer";"印孚瑟斯技术（中国）有限公司";"1-1.5万/月";"若干"
387;"售后工程师（实习生）";"三盟科技股份有限公司";"2-4千/月";"若干"
388;"信息系统监理员";"时代鼎典工程咨询有限公司";"2-3千/月";"2"
389;"华润置地华西大区商业校园招聘";"华润置地（成都）商业管理公司";"5-8千/月";"33"
390;"区域销售经理（全国各办事处）";"深圳市友华通信技术有限公司";"1-1.5万/月";"若干"
391;"客户服务支持专家";"华为技术有限公司";"2-2.5万/月";"4"
392;"IT培训讲师（Linux）";"北京中公教育科技股份有限公司";"0.6-1.2万/月";"15"
393;"人工智能机器学习工程师";"西安橡树软件有限公司";"0.8-1万/月";"2"
394;"IT技术支持工程师 180713x";"上海如创网络技术有限公司";"6-8千/月";"20"
395;"大数据开发工程师";"青海宝讯溯源网络科技有限公司西安分公司";"6-8千/月";"1"
396;"项目经理";"北京世纪超星信息技术发展有限责任公司";"0.5-1万/月";"若干"
397;"Java高级开发工程师";"圆通速递有限公司";"1.8-2.4万/月";"8"
398;"项目实施工程师";"广州思迈特软件有限公司";"0.5-1万/月";"2"
399;"文案策划";"陕西佳桦实业有限公司";"4.5-6千/月";"2"
400;"商务专员";"卓智网络科技有限公司";"4-5千/月";"1"
401;"驻厂服务工程师(北京）";"深圳市中钞科信金融科技有限公司";"0.5-1万/月";"若干"
402;"Web前端开发工程师";"深圳市讯方技术股份有限公司";"0.8-1万/月";"1"
403;"售后技术支持工程师";"深圳市天盈隆科技有限公司";"3-4千/月";"1"
404;"软件技术(职位编号：20180501)";"陕西万方汽车零部件有限公司";"6-10万/年";"1"
405;"视频监控工程师";"西安信意通科技有限公司";"0.5-1万/月";"20"
406;"策划执行/新媒体运营推广";"西安普惠健康体检有限公司";"4-6千/月";"1"
407;"平台维护";"陕西圣西朗德实业有限公司";"4.5-6千/月";"1"
408;"数据开发工程师";"北京先进数通信息技术股份公司";"4-8千/月";"2"
409;"电子商务人员";"丝绸之路金服科技有限公司";"0.4-2万/月";"3"
410;"IPTV/OTT工程师";"飞思达技术（北京）有限公司";"6-8千/月";"2"
411;"Java高级开发工程师";"深圳市德卡科技股份有限公司";"1.5-2万/月";"3"
412;"PHP高级开发工程师";"陕西恒东网络科技有限责任公司";"1-1.5万/月";"2"
413;"商务编辑";"瑞庭网络技术（上海）有限公司西安分公司-安居客";"6-8千/月";"2"
414;"技术支持工程师实习生";"杭州品茗安控信息技术股份有限公司";"2-3千/月";"10"
415;"销售业务员";"西安沃泰科技有限公司";"3-5千/月";"5"
416;"Java高级开发工程师";"西安富立叶微电子有限责任公司";"1-1.5万/月";"1"
417;"机电一体化工程师";"西安丽源物业管理有限公司";"4.5-6千/月";"1"
418;"资料员";"西安高科电气科技有限公司";"3-4.5千/月";"2"
419;"软件工程师（陕西区域）";"广州天维信息技术股份有限公司";"4-8千/月";"2"
420;"驻场工程师（西安）";"杭州三汇数字信息技术有限公司";"0.5-1万/月";"1"
421;"产品助理";"西安光谷防务技术股份有限公司";"4.5-6千/月";"1"
422;"IT技术支持";"西安高唐商贸有限公司";"4.5-6千/月";"2"
423;"国内客服工程师";"隆基乐叶光伏科技有限公司";"0.6-1万/月";"2"
424;"系统集成及维护工程师";"逸华天然气有限公司";"3.5-5千/月";"1"
425;"Java高级开发工程师";"陕西狮佰硕供应链管理有限公司";"1-1.5万/月";"2"
426;"机器人应用工程师";"西安培韵智能科技有限公司";"6-8千/月";"3"
427;"技术支撑工程师";"陕西鑫众为软件有限公司";"3.5-8千/月";"若干"
428;"底薪4.5K+管家+包住+综合8K";"深圳思倍思文化有限公司";"0.8-1万/月";"15"
429;"系统实施工程师";"陕西北斗金控信息服务有限公司";"0.6-1.2万/月";"1"
430;"技术支持工程师";"陕西中豪健康管理股份有限公司";"4-5千/月";"5"
431;"技术部经理4000-8000/月";"西安善翔电子科技有限责任公司";"4-8千/月";"2"
432;"驻地业务代表";"重庆虎威科技有限公司";"4-8千/月";"2"
433;"电气二次设计";"西安西拓电气股份有限公司";"6-8千/月";"2"
434;"材料设备主管";"陕西开城建设工程有限公司";"6-8千/月";"1"
435;"技术支持/维护经理";"西安臻道信息科技有限公司";"3-4千/月";"10"
436;"MES/MD系统维护技术支持";"西安万兴服务外包有限责任公司";"0.4-1万/月";"5"
437;"Python开发工程师";"西安优逸客网络科技有限公司";"0.6-1万/月";"2"
438;"组织发展专员（OD职位）";"西安链家总部";"4.5-6千/月";"1"
439;"Devops高级工程师";"西安华恒航电科技有限公司";"0.8-1万/月";"若干"
440;"精品公寓店长";"南京朗诗寓商业管理有限公司";"0.8-1万/月";"若干"
441;"弱电项目经理";"西安艾润物联网技术服务有限责任公司";"4.5-6千/月";"1"
442;"光伏销售经理\总监";"上海�K祺企业管理咨询有限公司";"1-1.5万/月";"2"
443;"软件实施工程师（需要长期出差）";"厦门市巨龙信息科技有限公司";"5-8千/月";"4"
444;"DBA工程师（base：西宁）";"四川星盾科技股份有限公司";"5-8千/月";"1"
445;"信息安全经理";"西安伯恩人力资源咨询有限公司";"2.5-3万/月";"1"
446;"信息管理专员";"西安高山流水景观工程设计有限公司";"4.5-5千/月";"1"
447;"IT专员";"西安运通博宝汽车销售服务有限公司";"3-4.5千/月";"1"
448;"Java高级开发工程师";"广誉远中药股份有限公司";"1.2-2万/月";"1"
449;"软件维护工程师";"西安合众思壮电信通讯有限责任公司";"3-4.5千/月";"1"
450;"Service数据中心BIM应用工程师（西安）(职位编号：vertiv000939)";"维谛技术有限公司";"0.8-1万/月";"1"
451;"系统维护工程师";"西安唐远信息科技有限公司";"3-5千/月";"2"
452;"无责底薪4500+公寓管家+住宿+综合8K";"乐美思贸易（深圳）有限公司";"0.8-1万/月";"20"
453;"项目维护工程师";"北京亚控科技发展有限公司";"4.5-6千/月";"3"
454;"售前工程师(职位编号：003)";"中科宇图科技股份有限公司";"0.5-1万/月";"1"
455;"（西安）技术支持工程师";"网强信息技术（上海）有限公司";"3-4.5千/月";"1"
456;"系统维护员";"西安大明宫实业集团";"4-5千/月";"1"
457;"系统集成项目经理";"陕西硅格科技有限公司";"3-5千/月";"若干"
458;"技术支持工程师";"南大傲拓科技江苏股份有限公司";"0.5-1万/月";"2"
459;"PHP开发工程师";"陕西太白山旅游网络科技有限公司";"5-7千/月";"2"
460;"智慧能源项目运营经理";"思安新能源股份有限公司";"0.8-1万/月";"2"
461;"MES实施项目经理";"北京安控科技股份有限公司";"1-2万/月";"5"
462;"云方向业务部门_大数据平台研究高级工程师";"北京思特奇信息技术股份有限公司陕西分公司";"1-1.5万/月";"1"
463;"服务工程师";"深圳市雁联计算系统有限公司";"5-8千/月";"若干"
464;"高层协议软件开发工程师-西安";"大唐移动通信设备有限公司";"0.8-1.3万/月";"10"
465;"网络维护员";"陕西健驰生物药业有限公司";"2-4千/月";"1"
466;"电气工程师";"爱玛客服务产业（中国）有限公司";"1-1.5万/月";"1"
467;"软件实施工程师";"杭州财人汇网络股份有限公司";"6-8千/月";"1"
468;"维护工程师";"上海蔚来汽车有限公司";"6-8千/月";"3"
469;"底薪4.5K+公寓管家+包住";"深圳前海华字号国际供应链有限公司";"0.8-1.2万/月";"8"
470;"系统集成工程师";"北京微智信业科技有限公司";"6-8千/月";"1"
471;"文案编辑";"陕西聚秦电子商务有限公司";"4.5-6千/月";"2"
472;"高级集成交付工程师";"深圳光启空间技术有限公司";"1.5-2万/月";"3"
473;"技术支持工程师";"南京海泰医疗信息系统有限公司";"4.5-6千/月";"3"
474;"高级车辆运营";"哈罗出行（哈罗单车hellobike）";"0.8-1万/月";"5"
475;"培训助理";"积木家（原蘑菇装修）";"3-6千/月";"1"
476;"JAVA软件工程师";"上海谷彦信息科技有限公司";"0.8-1.2万/月";"若干"
477;"环卫项目经理";"浙江云沃汽车科技有限公司";"4-6千/月";"1"
478;"检测项目总工";"西部第三方检测集团有限公司";"1-1.5万/月";"1"
479;"java后端开发";"广州优孚欧智能科技有限公司";"0.8-1.5万/月";"1"
480;"产品经理";"陕西金叶莘源信息科技有限公司";"0.8-1万/月";"1"
481;"体系维护工程师";"西安源森生物科技有限公司";"5-6万/年";"1"
482;"网络安全工程师-西安";"北京信达环宇安全网络技术有限公司";"4-6千/月";"2"
483;"维护工程师（室分技术员）";"四川邮科通信技术有限公司";"4-6千/月";"2"
484;"信息技术经理";"陕西品格蒙特梭利企业管理服务有限公司";"6-8千/月";"1"
485;"3000聘电信接听客服";"陕西省通信服务有限公司中天信息分公司";"0.7-1.5万/月";"1"
486;"服务器硬件开发工程师（EE）";"华勤通讯技术有限公司";"1-2万/月";"5"
487;"系统集成工程师(职位编号：GQXX-GJJF)";"西安冠群信息技术有限公司";"1-1.5万/月";"1"
488;"互联网+新媒体运营专员";"西安微媒软件有限公司";"5-8千/月";"3"
489;"金融云数据工程师A05(职位编号：A05-3)";"赞同科技股份有限公司";"6-8千/月";"4"
490;"日语翻译、导购、营业员（长期日本出差）年收15万左右";"大连新翔教育咨询有限公司";"1-1.5万/月";"20"
491;"硬件与网络技术";"陕西汉德车桥有限公司";"4.5-6千/月";"1"
492;"Java高级开发工程师";"亿阳信通股份有限公司";"1-1.5万/月";"若干"
493;"系统运行维护工程师";"比亚迪汽车金融有限公司";"0.8-1万/月";"若干"
494;"实施工程师(职位编号：01)";"西安吉检盛达信息技术有限公司";"4.5-6千/月";"20"
495;"空调维修工";"西安市宜爱欢乐城广场股份有限公司";"3-4.5千/月";"1"
496;"MES实施项目经理";"北京安控科技股份有限公司";"1-2万/月";"5"
497;"电气工程师(职位编号：20170424)";"西安欧佰嘉电力科技工程有限公司";"4-8千/月";"若干"
498;"大数据开发工程师";"西安宏源视讯设备有限责任公司";"0.5-1万/月";"1"
499;"系统维护员";"西安德珈贸易有限公司";"3-4.5千/月";"1"
500;"大数据开发工程师";"北京明略软件系统有限公司";"2-2.5万/月";"2"
501;"大数据平台架构师（西安）";"杭州数云信息技术有限公司";"1.8-3万/月";"3"
502;"技术工程师（储能）";"广州智光电气股份有限公司";"1-2万/月";"3"
503;"C开发工程师（实习、初级、中级）";"上海平欣电子科技有限公司";"0.3-1万/月";"5"
504;"区域销售经理";"陕西惠齐电力科技开发有限公司";"0.5-1万/月";"10"
505;"服务器存储工程师（西安）(J10173)";"北京奕斯伟科技有限公司";"1-2万/月";"1"
506;"电气技术员";"北京埃顿酒店服务有限公司";"3-4.5千/月";"1"
507;"计算机系统维护";"西安威远贸易有限责任公司";"2.5-3.5千/月";"若干"
508;"信息安全主任工程师(J10855)";"宁夏隆基硅材料有限公司";"1.5-2万/月";"1"
509;"冠寓管家";"龙湖集团地产";"4.5-6千/月";"5"
510;"Java资深开发工程师";"陕西速橘丰信息科技有限公司";"1-1.5万/月";"2"
511;"软件测试工程师";"上海法沃信息科技有限公司";"6-8千/月";"2"
512;"网络工程师";"西安博深安全科技股份有限公司";"4.5-6千/月";"1"
513;"盒马鲜生---IT主管（新兴店）";"上海盒马网络科技有限公司";"6-8千/月";"2"
514;"后台技术维护";"陕西百旺金赋信息科技有限公司";"2-4千/月";"1"
515;"Java初级开发工程师";"陕西现代教育研究院";"4.5-6千/月";"1"
516;"Web开发工程师（西安）(职位编号：ZY)";"绿盟科技";"0.8-1.5万/月";"若干"
517;"售前/售后技术支持工程师";"中国软件与技术服务股份有限公司";"4-6千/月";"5"
518;"运营总监";"西安微点商务信息咨询有限公司";"1-1.5万/月";"1"
519;"软件项目经理";"水禾测绘信息技术有限公司";"6-8千/月";"若干"
520;"软件项目实施开发工程师";"荣尧泰（北京）信息科技有限公司";"0.8-1万/月";"5"
521;"实施顾问";"广东以大供应链管理有限公司";"6-8千/月";"若干"
522;"内容编辑";"西安万卷图书有限公司";"2-3千/月";"若干"
523;"技术工程师";"米兰集团";"3.5-5千/月";"5"
524;"大数据开发工程师";"万达信息股份有限公司";"1.5-2万/月";"若干"
525;"web开发工程师/小程序开发";"旅拍通科技有限公司";"6-8千/月";"1"
526;"行政主管";"西安常乐城市发展有限公司";"6-8千/月";"1"
527;"电商副总";"西安力氪智能科技有限公司";"2-2.5万/月";"2"
528;"网络维护工程师";"西安医药股份有限公司";"2-3千/月";"2"
529;"网络编辑";"西安创典全程地产顾问股份有限公司";"4-6千/月";"3"
530;"服务器工程师";"华天科技（西安）有限公司";"0.5-1万/月";"2"
531;"系统实施和维护工程师";"西安商通软件有限责任公司";"3-6千/月";"5"
532;"各营业部-信息技术岗";"国泰君安期货有限公司";"10-20万/年";"若干"
533;"嵌入式软件设计工程师";"河南思维信息技术有限公司";"0.8-1.2万/月";"6"
534;"外资服务质量管理助理";"聚思鸿信息技术服务Concentrix";"4.5-6千/月";"30"
535;"实施工程师（本部能源行业方向）";"陕西万德信息科技股份有限公司";"4-6千/月";"5"
536;"售后服务专家（西安）";"传化物流集团有限公司（绿色慧联）";"5-8千/月";"1"
537;"陕西-项目实施工程师（校园招聘）";"北京数字政通科技股份有限公司";"4.5-6千/月";"若干"
538;"技术经理";"西安名世信息科技有限公司";"3.5-6千/月";"1"
539;"售前售后工程师";"恒天益科技（深圳）有限公司";"3-4.5千/月";"2"
540;"新闻编辑";"新浪网房产频道―地方站";"3-4.5千/月";"1"
541;"实施服务实习生";"用友网络科技股份有限公司陕西分公司";"1-2千/月";"若干"
542;"研发主管";"陕西中创云车科技有限公司";"0.8-1万/月";"2"
543;"DevOps";"上海云首信息科技有限公司";"1.2-1.6万/月";"2"
544;"DBA";"西安华众电子科技股份有限公司";"0.8-1万/月";"3"
545;"项目实施工程师";"新智认知数据服务有限公司";"4.5-6千/月";"2"
546;"环保工程师";"陕西惠丰制药有限公司";"3-4.5千/月";"1"
547;"网络管理";"南京风云投资管理有限公司";"3-5千/月";"1"
548;"新能源汽电车（视频、内刊等） 主编/副主编(职位编号：YYCH--005A)";"渭南星美银河新能源科技有限公司";"0.8-1万/月";"1"
549;"宣传主管";"西安软件服务外包学院";"4.5-6千/月";"1"
550;"招聘2017-2018届毕业生";"新百丽鞋业（深圳）有限公司西安分公司";"3.5-4.5千/月";"11"
551;"销售工程师";"凯特克集团凯特克贸易（上海）有限公司";"5-6千/月";"2"
552;"成长陪伴导师";"北京新东方前途出国咨询有限公司西安分公司";"4-6千/月";"1"
553;"助理工程师（软件方向）";"西安思源科创轨道交通技术开发有限公司";"4.5-6千/月";"2"
554;"教学主管（小学英语）";"海风教育-K12 在线一对一";"5-7千/月";"1"
555;"客户支持";"西安思达典雅软件有限公司";"3-4千/月";"2"
556;"IT工程师";"西安中科微精光子制造科技有限公司";"0.6-1万/月";"1"
557;"CATIA二次开发工程师";"北京华洋宏软件开发有限责任公司";"0.8-1.5万/月";"2"
558;"齐家网-";"上海齐家网信息科技股份有限公司";"3-4.5千/月";"1"
559;"雅居乐-实施工程师（西北区）";"雅居乐雅生活集团雅通智能科技公司";"0.8-1.2万/月";"若干"
560;"电梯技工";"北京戴德梁行物业管理有限公司西安分公司";"3-4.5千/月";"1"
561;"大数据开发工程师";"天图软件科技有限公司";"0.8-1.6万/月";"2"
562;"医疗项目经理";"西安卫康数据系统有限公司";"6-8千/月";"2"
563;"文案策划";"西安海舟实业有限公司";"4-6千/月";"1"
564;"运营实习生(职位编号：03)";"西安白梦行教育科技有限公司";"1-2千/月";"5"
565;"大数据开发工程师";"上海思伟软件有限公司";"1-3万/月";"若干"
566;"SaaS系统架构师";"得一创新（北京）科技有限公司西安分公司";"1-1.5万/月";"若干"
567;"新媒体运营专员";"西安新联盟文化培训中心";"4-6千/月";"1"
568;"技术支持（西安）";"福建升腾资讯有限公司";"3-4.5千/月";"1"
569;"技术服务工程师";"陕西宇阳信息科技有限公司";"4.5-6千/月";"2"
570;"IT工程师";"西安闻泰电子科技有限公司";"4.5-6千/月";"若干"
571;"日语客户经理 AM";"DotC United Group";"4-6千/月";"2"
572;"空调工";"中兴通讯股份有限公司";"4.5-6千/月";"1"
573;"人力资源主管";"陕西鸿瑞实业集团有限公司";"5-6千/月";"1"
574;"移动APP开发工程师";"西安凯道尔网络科技有限公司";"6-8千/月";"1"
575;"系统集成维护工程师";"珠海市安克电子技术有限公司";"2-3千/月";"若干"
576;"信息安全技术总监";"北京优炫软件股份有限公司";"0.8-1万/月";"1"
577;"物业工程主管";"西安创业物业发展有限公司";"3-4.5千/月";"若干"
578;"企划专员";"西安云开企业管理咨询有限公司";"3-4.5千/月";"2"
579;"发动机维护工程师";"陕西智翔航空科技发展有限公司";"3-4.5千/月";"1"
580;"销售代表/互联网销售/网络销售（西安）";"上海佰贝科技发展有限公司";"3-4.5千/月";"5"
581;"信息技术专员";"陕西天行健车联网信息技术有限公司";"4.5-6千/月";"3"
582;"项目策划+文案";"陕西文化产业（西安）投资有限公司";"6-8万/年";"若干"
583;"信息技术网络管理员";"长安期货有限公司";"4.5-6千/月";"5"
584;"IT系统维护员";"华联SKP（陕西）百货有限公司";"3-5千/月";"6"
585;"系统集成实施工程师";"西安启望计算机系统工程有限责任公司";"3-4.5千/月";"2"
586;"网络IT工程师";"上海有智网络科技有限公司西安分公司";"0.5-1万/月";"1"
587;"技术支持工程师";"苍穹数码技术股份有限公司";"3-5千/月";"5"
588;"支付平台工程师";"延长壳牌山西石油有限公司";"0.8-1万/月";"1"
589;"初级项目实施工程师";"维豪信息安全技术有限公司";"5-6.5千/月";"2"
590;"系统维护专员/主管";"广东都市丽人实业有限公司";"5-8千/月";"1"
591;".NET开发工程师";"西安斯普德科技有限公司";"4-8千/月";"若干"
592;"数据工程师（LT13whx）";"北京东方国信科技股份有限公司";"0.5-1万/月";"2"
593;"水电暖通工";"陕西三友工程服务有限公司";"3-5.5千/月";"10"
594;"国内产品运营";"西安欧必信息技术有限公司";"3-4.5千/月";"若干"
595;"终端维护工程师-西安";"郑州信大捷安信息技术股份有限公司";"4-6千/月";"1"
596;"电力工程项目经理";"银河电气有限公司";"4-6千/月";"2"
597;"弱电技工";"西安大融城购物中心";"3-4.5千/月";"2"
598;"网络工程师（西安）";"北京神州新桥科技有限公司";"4.5-6千/月";"1"
599;"软件系统开发机维护工程师";"西安塑龙熔接设备有限公司";"4-6千/月";"2"
600;".NET项目经理";"西安丝路智慧旅游科技有限公司";"1-1.5万/月";"1"
601;"IT维护专员";"上海证大喜马拉雅网络科技有限公司";"6-8千/月";"1"
602;"二维地图开发工程师";"陕西凯仕企业管理咨询有限公司";"1-1.5万/月";"1"
603;"后台开发工程师";"西安触手网络科技有限公司";"0.8-1万/月";"2"
604;"网络维护专员";"陕西瑞达名都酒店管理有限公司";"3-3.5千/月";"2"
605;"保险代理人（周末双休）";"中国人寿保险股份有限公司西安市新城支公司";"8-10万/年";"若干"
606;"客户经理-西安";"浙江联盛合众新能源有限公司";"0.8-1万/月";"2"
607;"信息技术主管（百寰购物中心）";"西安百寰建材实业有限责任公司";"4.5-6千/月";"1"
608;"媒体公关";"西安慧晶智能科技有限公司";"4-8千/月";"1"
609;"智能化产品运维研发工程师";"西安新兴自动控制电器有限公司";"2.5-4千/月";"1"
610;"运维";"软通动力信息技术（集团）有限公司";"1-1.5万/月";"1"
611;"微信小程序线上推广员";"上海烨侃信息科技有限公司";"1.5千以下/月";"若干"
612;"信息安全及IT技术支持实习岗";"西安博彦信息技术有限公司";"1.5-2千/月";"1"
613;"客服经理";"陕西超信信息科技有限公司";"2-3千/月";"2"
614;"总裁办助理";"陕西海嵘工程项目管理有限公司";"2-3千/月";"1"
615;"Linux运维工程师";"环迅通科技（北京）有限公司";"1-1.5万/月";"3"
616;"IT运维开发工程师";"中通服科信信息技术有限公司";"6-8千/月";"2"
617;"运维服务技术工程师";"西安西瑞控制技术股份有限公司";"4.5-6千/月";"6"
618;"运维检修";"西安西瑞控制技术股份有限公司";"3-5千/月";"10"
619;"运维工程师";"西安盈谷网络科技有限公司";"0.5-1万/月";"若干"
620;"大数据运维工程师";"南京烽火星空通信发展有限公司";"5.5-8.5千/月";"5"
621;"SAP BC模块运维工程师";"三星数据系统（西安）有限公司";"0.8-1.5万/月";"2"
622;"高薪诚聘运维司机";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"20"
623;"高薪急招运维司机";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"20"
624;"运维司机M";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"若干"
625;"运维司机M";"陕西愣娃汽车服务有限公司";"0.8-1万/月";"若干"
626;"运维司机 M";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"若干"
627;"运维司机   M";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"若干"
628;"急招 运维司机M";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"15"
629;"运维司机M";"陕西愣娃汽车服务有限公司";"4.5-6千/月";"35"
630;"配电自动化运维专员";"西安森宝电气工程有限公司";"3-5千/月";"2"
631;"电力运维专员";"西安森宝电气工程有限公司";"3-4千/月";"20"
632;"高级运维经理";"西安惠尔企业管理咨询有限公司";"0.8-1.5万/月";"1"
633;"机电运维专员";"西安智贸信息科技有限公司";"4-8千/月";"若干"
634;"初级软件运维工程师";"三门峡崤云信息服务股份有限公司";"3-6千/月";"1"
635;"高级数据库运维人员";"三门峡崤云信息服务股份有限公司";"0.8-1.5万/月";"1"
636;"桌面运维工程师";"北京万维信达科技有限公司";"4-8千/月";"若干"
637;"中级软件运维人员";"三门峡崤云信息服务股份有限公司";"0.8-1.5万/月";"1"
638;"初级软件运维人员";"三门峡崤云信息服务股份有限公司";"3-6千/月";"3"
639;"中级软件运维人员";"三门峡崤云信息服务股份有限公司";"4-8千/月";"1"
640;"高级云平台运维工程师";"三门峡崤云信息服务股份有限公司";"0.8-1.5万/月";"1"
641;"中级云平台运维工程师";"三门峡崤云信息服务股份有限公司";"4-8千/月";"1"
642;"初级软件运维人员";"三门峡崤云信息服务股份有限公司";"3-6千/月";"3"
643;"收单业务部-商户运维BD";"美团点评";"0.6-1万/月";"若干"
644;"自动化运维工程师(J10092)";"西安诺瓦电子科技有限公司";"6-9千/月";"1"
645;"服务器运维工程师";"陕西省君凯电子科技有限公司";"0.5-1万/月";"2"
646;"运维工程师";"陕西鼎驰网络技术有限公司";"2.5-4千/月";"4"
647;"运维专员/实习生 双休五险";"西安卓睿信息技术有限公司";"4.5-6千/月";"6"
648;"运维工程师/实习生 双休+五险一金";"西安卓睿信息技术有限公司";"4.5-6千/月";"6"
649;"IT运维初级实施工程师/实习生/助理（双休+4k-6k）";"西安卓睿信息技术有限公司";"4.5-6千/月";"6"
650;"SAP运维";"上海汉得信息技术股份有限公司";"1-1.8万/月";"若干"
